Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Column 16,Column 17
2004-09-04T18:30:00Z,2:00:00,1.5,970,,7.3,869,,791,,1376,942,27.5,30.9,1.1155,,
2004-09-04T18:30:00Z,3:00:00,0.9,898,,4.2,720,,911,,1263,594,27.1,33.3,1.1762,,
2004-09-04T18:30:00Z,4:00:00,1.1,929,,5.1,768,,878,,1335,607,26.4,35.1,1.1919,,
2004-09-04T18:30:00Z,5:00:00,0.9,912,,4.4,733,,863,,1338,645,25.6,37.6,1.2131,,
2004-09-04T18:30:00Z,6:00:00,0.7,853,,2.2,599,,1102,,1252,541,25.4,38.6,1.2352,,
2004-09-04T18:30:00Z,7:00:00,0.6,881,,2.9,646,,963,,1250,549,25.5,38.2,1.2296,,
2004-09-04T18:30:00Z,8:00:00,0.7,867,,2.5,617,,1041,,1230,487,27.0,34.3,1.2089,,
2004-09-04T18:30:00Z,9:00:00,0.8,884,,2.8,638,,1059,,1247,483,29.9,29.6,1.2296,,
2004-09-04T18:30:00Z,10:00:00,0.9,899,,3.0,653,,1037,,1253,480,31.9,26.8,1.2477,,
2004-09-04T18:30:00Z,11:00:00,1,885,,2.7,632,,1070,,1214,453,33.0,23.5,1.1583,,
2004-09-04T18:30:00Z,12:00:00,0.9,863,,3.0,650,,1096,,1193,442,34.5,19.3,1.0369,,
2004-09-04T18:30:00Z,13:00:00,0.7,821,,2.4,610,,1191,,1137,403,33.2,19.0,0.9533,,
2004-09-04T18:30:00Z,14:00:00,0.6,810,,2.2,596,,1255,,1105,360,32.2,20.5,0.9699,,
2004-09-04T18:30:00Z,15:00:00,0.6,784,,1.9,575,,1327,,1059,342,32.6,17.5,0.8467,,
2004-09-04T18:30:00Z,16:00:00,0.8,823,,2.7,633,,1228,,1103,365,33.0,17.5,0.8683,,
2004-09-04T18:30:00Z,17:00:00,0.9,862,,3.4,677,,1153,,1139,433,32.9,17.5,0.8622,,
2004-09-04T18:30:00Z,18:00:00,1.1,879,,4.3,727,,1045,,1166,514,31.6,18.0,0.8243,,
2004-09-04T18:30:00Z,19:00:00,1.7,951,,7.0,858,,897,,1266,717,29.3,20.4,0.8162,,
2004-09-04T18:30:00Z,20:00:00,1.5,941,,5.5,786,,930,,1245,704,27.8,24.4,0.9002,,
2004-09-04T18:30:00Z,21:00:00,1.6,987,,7.0,859,,844,,1341,799,27.1,26.9,0.9524,,
2004-09-04T18:30:00Z,22:00:00,1.7,1008,,6.7,844,,831,,1349,855,26.3,29.5,0.9959,,
2004-09-04T18:30:00Z,23:00:00,1.3,964,,5.1,769,,878,,1315,667,25.9,32.9,1.0826,,
2004-09-05T18:30:00Z,0:00:00,1.3,957,,4.1,716,,910,,1322,578,25.3,36.9,1.1764,,
2004-09-05T18:30:00Z,1:00:00,1,920,,3.2,665,,953,,1288,480,24.8,40.1,1.2378,,
2004-09-05T18:30:00Z,2:00:00,0.6,854,,1.7,561,,1105,,1224,400,24.3,42.9,1.2906,,
2004-09-05T18:30:00Z,3:00:00,0.5,826,,1.0,503,,1249,,1203,384,24.0,45.5,1.3404,,
2004-09-05T18:30:00Z,4:00:00,,828,,1.0,501,,1280,,1188,385,23.9,47.4,1.3881,,
2004-09-05T18:30:00Z,5:00:00,0.4,892,,1.9,579,,1076,,1271,515,23.5,49.1,1.3991,,
2004-09-05T18:30:00Z,6:00:00,0.7,954,,3.1,659,,938,,1342,727,23.7,49.2,1.4195,,
2004-09-05T18:30:00Z,7:00:00,1.8,1119,,7.8,890,,727,,1546,1034,23.6,49.6,1.4247,,
2004-09-05T18:30:00Z,8:00:00,1.9,1095,,8.5,920,,715,,1533,987,24.3,45.4,1.365,,
2004-09-05T18:30:00Z,9:00:00,1.7,1057,,8.0,898,,748,,1469,977,26.3,38.3,1.2932,,
2004-09-05T18:30:00Z,10:00:00,1.3,977,,5.7,799,,842,,1371,778,27.6,34.2,1.2464,,
2004-09-05T18:30:00Z,11:00:00,1.4,976,,6.6,839,,827,,1390,735,29.2,29.1,1.1586,,
2004-09-05T18:30:00Z,12:00:00,1.3,942,,5.3,776,,879,,1333,632,29.2,28.6,1.1423,,
2004-09-05T18:30:00Z,13:00:00,1.4,964,,6.0,813,,849,,1369,688,29.4,28.3,1.1434,,
2004-09-05T18:30:00Z,14:00:00,1.2,953,,5.4,781,,889,,1356,641,29.8,28.0,1.1558,,
2004-09-05T18:30:00Z,15:00:00,1.3,967,,6.1,814,,853,,1384,703,30.1,26.7,1.1217,,
2004-09-05T18:30:00Z,16:00:00,1.5,995,,6.7,842,,839,,1393,765,30.1,27.2,1.1406,,
2004-09-05T18:30:00Z,17:00:00,2.3,1090,,11.7,1039,,698,,1586,922,29.6,27.5,1.1229,,
2004-09-05T18:30:00Z,18:00:00,2.6,1113,,13.5,1100,,662,,1631,1056,29.6,27.7,1.1278,,
2004-09-05T18:30:00Z,19:00:00,2.9,1132,,13.5,1100,,646,,1669,1104,28.0,30.1,1.1226,,
2004-09-05T18:30:00Z,20:00:00,1.8,1031,,8.5,920,,730,,1489,896,26.8,33.8,1.1723,,
2004-09-05T18:30:00Z,21:00:00,1.3,952,,5.5,787,,856,,1341,722,25.7,35.8,1.16,,
2004-09-05T18:30:00Z,22:00:00,1.3,948,,5.8,803,,835,,1365,740,25.4,35.2,1.1255,,
2004-09-05T18:30:00Z,23:00:00,1.2,932,,4.8,751,,888,,1309,686,25.0,37.3,1.1614,,
2004-09-06T18:30:00Z,0:00:00,1.2,966,,5.2,773,,859,,1352,644,24.6,40.5,1.2362,,
2004-09-06T18:30:00Z,1:00:00,0.8,888,,3.0,653,,972,,1271,497,24.2,43.8,1.3057,,
2004-09-06T18:30:00Z,2:00:00,0.6,846,,2.7,633,,1012,,1258,524,24.0,43.7,1.2876,,
2004-09-06T18:30:00Z,3:00:00,0.6,856,,3.6,687,,955,,1260,725,21.9,48.3,1.2522,,
2004-09-06T18:30:00Z,4:00:00,0.6,881,,4.4,734,,876,,1308,782,22.4,47.2,1.2593,,
2004-09-06T18:30:00Z,5:00:00,0.7,882,,4.0,711,,936,,1310,740,22.9,46.5,1.2861,,
2004-09-06T18:30:00Z,6:00:00,1.3,1015,,7.7,887,169,775,64,1485,1039,23.1,47.0,1.3122,,
2004-09-06T18:30:00Z,7:00:00,2.5,1227,,13.9,1112,231,627,72,1718,1324,23.7,46.2,1.3376,,
2004-09-06T18:30:00Z,8:00:00,3.4,1310,,22.0,1349,232,528,73,1957,1486,25.8,41.9,1.3688,,
2004-09-06T18:30:00Z,9:00:00,2.1,1081,,10.2,983,145,702,64,1545,1079,27.3,38.3,1.3669,,
2004-09-06T18:30:00Z,10:00:00,2.2,1103,,10.4,993,170,704,74,1539,1081,31.0,29.1,1.2885,,
2004-09-06T18:30:00Z,11:00:00,1.7,990,,8.0,897,214,787,89,1411,805,31.6,25.5,1.1638,,
2004-09-06T18:30:00Z,12:00:00,2.1,1007,,10.1,979,,754,,1465,824,32.5,21.2,1.0173,,
2004-09-06T18:30:00Z,13:00:00,2.2,985,,10.7,1004,,752,,1439,906,31.7,20.5,0.9428,,
2004-09-06T18:30:00Z,14:00:00,1.4,948,,7.9,893,,827,,1374,767,31.5,21.5,0.9768,,
2004-09-06T18:30:00Z,15:00:00,1.4,919,,7.1,862,,850,,1292,696,31.6,20.8,0.9562,,
2004-09-06T18:30:00Z,16:00:00,1.6,958,,9.0,939,,819,,1379,728,32.4,19.4,0.9279,,
2004-09-06T18:30:00Z,17:00:00,2.3,1037,,11.2,1020,,747,,1450,786,31.7,20.3,0.9336,,
2004-09-06T18:30:00Z,18:00:00,3.3,1119,,16.0,1181,,652,,1604,1028,31.1,21.0,0.9337,,
2004-09-06T18:30:00Z,19:00:00,4.1,1205,,19.9,1294,,578,,1744,1317,28.9,25.4,0.9933,,
2004-09-06T18:30:00Z,20:00:00,3.3,1171,,15.3,1159,,597,,1652,1289,27.4,30.8,1.1112,,
2004-09-06T18:30:00Z,21:00:00,2.2,1088,,11.1,1018,,667,,1554,1164,26.3,34.1,1.1453,,
2004-09-06T18:30:00Z,22:00:00,,1055,,10.0,978,,694,,1517,1085,25.4,35.2,1.1288,,
2004-09-06T18:30:00Z,23:00:00,,,,0.0,,,,,,,,,,,
2004-09-07T18:30:00Z,0:00:00,,,,0.0,,,,,,,,,,,
2004-09-07T18:30:00Z,1:00:00,,,,0.0,,,,,,,,,,,
2004-09-07T18:30:00Z,2:00:00,,,,0.0,,,,,,,,,,,
2004-09-07T18:30:00Z,3:00:00,,,,0.0,,,,,,,,,,,
2004-09-07T18:30:00Z,4:00:00,,,,0.0,,,,,,,,,,,
2004-09-07T18:30:00Z,5:00:00,,,,0.0,,,,,,,,,,,
2004-09-07T18:30:00Z,6:00:00,,,,0.0,,,,,,,,,,,
2004-09-07T18:30:00Z,7:00:00,,,,0.0,,,,,,,,,,,
2004-09-07T18:30:00Z,8:00:00,,,,0.0,,,,,,,,,,,
2004-09-07T18:30:00Z,9:00:00,,1297,,34.5,1654,,848,,1366,1611,22.7,33.0,0.8987,,
2004-09-07T18:30:00Z,10:00:00,,,,0.0,,,,,,,,,,,
2004-09-07T18:30:00Z,11:00:00,,,,0.0,,,,,,,,,,,
2004-09-07T18:30:00Z,12:00:00,,,,0.0,,,,,,,,,,,
2004-09-07T18:30:00Z,13:00:00,,,,0.0,,,,,,,,,,,
2004-09-07T18:30:00Z,14:00:00,,,,0.0,,,,,,,,,,,
2004-09-07T18:30:00Z,15:00:00,,,,0.0,,,,,,,,,,,
2004-09-07T18:30:00Z,16:00:00,,,,0.0,,,,,,,,,,,
2004-09-07T18:30:00Z,17:00:00,3.4,,,0.0,,,,,,,,,,,
2004-09-07T18:30:00Z,18:00:00,4,1324,,18.9,1265,477,925,188,1440,1543,32.4,19.8,0.9484,,
2004-09-07T18:30:00Z,19:00:00,4.7,1383,,24.1,1405,502,823,176,1582,1677,29.9,22.3,0.9235,,
2004-09-07T18:30:00Z,20:00:00,3.8,1253,,18.1,1241,420,872,163,1462,1431,28.2,24.8,0.936,,
2004-09-07T18:30:00Z,21:00:00,2.8,1220,,15.8,1173,344,874,155,1481,1413,26.8,28.9,1.0019,,
2004-09-07T18:30:00Z,22:00:00,2.6,1225,,14.6,1137,307,861,146,1481,1418,25.1,32.3,1.0131,,
2004-09-07T18:30:00Z,23:00:00,2,1099,,10.6,998,251,983,131,1360,1145,25.4,30.5,0.9722,,
2004-09-08T18:30:00Z,0:00:00,1.4,999,,7.5,879,180,1113,119,1260,960,24.9,28.3,0.8775,,
2004-09-08T18:30:00Z,1:00:00,1.2,980,,7.4,872,141,1087,98,1258,949,23.2,30.5,0.8558,,
2004-09-08T18:30:00Z,2:00:00,0.6,858,,3.8,698,105,1253,89,1156,819,22.3,33.6,0.8959,,
2004-09-08T18:30:00Z,3:00:00,0.3,814,,2.3,605,,1369,,1130,744,23.0,33.0,0.9184,,
2004-09-08T18:30:00Z,4:00:00,0.2,806,,2.3,605,74,1366,68,1131,725,21.4,35.7,0.8982,,
2004-09-08T18:30:00Z,5:00:00,0.4,813,,2.7,630,91,1327,65,1108,710,21.7,33.4,0.8545,,
2004-09-08T18:30:00Z,6:00:00,0.6,889,,4.9,760,143,1223,81,1212,806,20.3,35.5,0.8342,,
2004-09-08T18:30:00Z,7:00:00,3,1199,,18.2,1246,553,797,136,1574,1415,19.7,37.5,0.8501,,
2004-09-08T18:30:00Z,8:00:00,3.2,1288,,21.4,1334,542,723,130,1680,1521,21.0,35.6,0.8736,,
2004-09-08T18:30:00Z,9:00:00,3.5,1355,,21.3,1333,590,740,157,1690,1604,25.0,28.9,0.9025,,
2004-09-08T18:30:00Z,10:00:00,3.1,1277,,19.9,1292,590,799,171,1625,1480,31.0,21.9,0.9708,,
2004-09-08T18:30:00Z,11:00:00,2.2,1155,,14.8,1141,387,906,143,1490,1187,34.9,18.5,1.0189,,
2004-09-08T18:30:00Z,12:00:00,1.7,1053,,12.6,1071,252,1005,116,1379,940,37.1,15.0,0.9297,,
2004-09-08T18:30:00Z,13:00:00,2,1095,,13.0,1082,310,970,129,1429,985,35.0,17.3,0.9542,,
2004-09-08T18:30:00Z,14:00:00,2.5,1159,,16.2,1185,396,872,168,1521,1161,35.1,17.5,0.9733,,
2004-09-08T18:30:00Z,15:00:00,2.4,1147,,15.0,1149,329,924,152,1473,1046,35.4,16.6,0.9385,,
2004-09-08T18:30:00Z,16:00:00,2.9,1166,,16.2,1186,393,877,175,1500,1179,38.4,13.8,0.9221,,
2004-09-08T18:30:00Z,17:00:00,4.2,1314,,22.7,1370,522,794,212,1688,1398,37.6,14.5,0.9277,,
2004-09-08T18:30:00Z,18:00:00,5.4,1424,,32.3,1605,631,659,220,1919,2321,35.2,16.6,0.9242,,
2004-09-08T18:30:00Z,19:00:00,4.3,1329,,22.3,1359,435,704,175,1767,1894,31.2,25.5,1.1379,,
2004-09-08T18:30:00Z,20:00:00,3.6,1298,,16.6,1197,407,762,165,1687,1605,29.3,30.7,1.229,,
2004-09-08T18:30:00Z,21:00:00,2,1122,,11.0,1015,255,845,136,1469,1297,28.3,30.1,1.1392,,
2004-09-08T18:30:00Z,22:00:00,1.5,1088,,11.3,1024,180,831,111,1451,1182,27.4,31.5,1.133,,
2004-09-08T18:30:00Z,23:00:00,1.5,1081,,9.3,949,186,876,114,1433,1138,26.2,35.7,1.1929,,
2004-09-09T18:30:00Z,0:00:00,1.2,1030,,7.3,871,147,949,96,1392,971,25.2,38.1,1.2049,,
2004-09-09T18:30:00Z,1:00:00,1,969,,5.5,787,101,1035,75,1350,798,24.4,39.1,1.1784,,
2004-09-09T18:30:00Z,2:00:00,0.5,880,,3.5,680,69,1174,58,1250,630,23.7,39.1,1.1289,,
2004-09-09T18:30:00Z,3:00:00,0.5,868,,2.8,637,,1219,,1213,586,24.2,38.5,1.1491,,
2004-09-09T18:30:00Z,4:00:00,0.4,866,,2.9,644,49,1162,41,1218,629,24.5,38.5,1.1688,,
2004-09-09T18:30:00Z,5:00:00,0.5,894,,3.6,688,91,1134,55,1249,708,22.4,43.5,1.1624,,
2004-09-09T18:30:00Z,6:00:00,0.7,932,,5.5,786,144,1017,73,1306,858,22.3,43.8,1.1631,,
2004-09-09T18:30:00Z,7:00:00,2.4,1208,,15.5,1162,430,761,108,1605,1299,21.4,45.8,1.1515,,
2004-09-09T18:30:00Z,8:00:00,4.1,1416,,28.3,1510,606,587,147,1975,1676,22.9,41.3,1.1383,,
2004-09-09T18:30:00Z,9:00:00,3,1227,,17.8,1232,519,738,150,1594,1384,26.6,30.3,1.0378,,
2004-09-09T18:30:00Z,10:00:00,2,1092,,12.8,1076,353,870,131,1457,1124,30.3,23.0,0.977,,
2004-09-09T18:30:00Z,11:00:00,2.5,1134,,15.7,1169,429,867,144,1522,1188,32.8,18.9,0.9234,,
2004-09-09T18:30:00Z,12:00:00,2.4,1112,,15.4,1161,345,865,151,1499,1088,34.3,17.7,0.9416,,
2004-09-09T18:30:00Z,13:00:00,2.6,1146,,15.6,1167,417,857,165,1491,1118,33.3,18.9,0.9536,,
2004-09-09T18:30:00Z,14:00:00,1.9,1086,,12.6,1070,276,907,135,1422,923,33.0,20.1,0.9959,,
2004-09-09T18:30:00Z,15:00:00,2.1,1077,,12.2,1055,280,908,143,1405,935,33.6,19.6,1.0029,,
2004-09-09T18:30:00Z,16:00:00,2.5,1110,,13.4,1097,365,881,153,1449,1009,34.9,18.4,1.0106,,
2004-09-09T18:30:00Z,17:00:00,2.7,1146,,14.3,1124,363,846,149,1511,1015,33.4,20.3,1.027,,
2004-09-09T18:30:00Z,18:00:00,3.3,1211,,16.5,1194,393,797,164,1599,1187,31.6,22.7,1.041,,
2004-09-09T18:30:00Z,19:00:00,3.2,1218,,17.4,1221,385,754,180,1599,1290,29.2,26.9,1.0709,,
2004-09-09T18:30:00Z,20:00:00,2.6,1136,,12.9,1081,307,823,159,1477,1129,27.7,30.1,1.0991,,
2004-09-09T18:30:00Z,21:00:00,1.4,1016,,8.2,908,194,932,119,1353,879,27.1,31.0,1.0991,,
2004-09-09T18:30:00Z,22:00:00,1.6,1062,,9.2,945,205,886,127,1390,996,26.0,33.4,1.1071,,
2004-09-09T18:30:00Z,23:00:00,1.7,1083,,9.3,950,223,879,131,1392,1054,25.1,35.7,1.1222,,
2004-09-10T18:30:00Z,0:00:00,1.6,1077,,10.4,994,176,829,101,1429,1081,24.3,38.5,1.1525,,
2004-09-10T18:30:00Z,1:00:00,,968,,6.2,823,,951,,1343,828,23.4,40.7,1.1551,,
2004-09-10T18:30:00Z,2:00:00,,898,,4.2,719,,1059,,1259,660,23.2,41.2,1.1561,,
2004-09-10T18:30:00Z,3:00:00,,858,,3.1,655,,1126,,1213,582,23.6,40.5,1.1667,,
2004-09-10T18:30:00Z,4:00:00,,849,,2.3,607,,1188,,1190,544,23.5,40.9,1.1677,,
2004-09-10T18:30:00Z,5:00:00,,886,,3.1,657,,1100,,1233,647,20.5,48.4,1.1557,,
2004-09-10T18:30:00Z,6:00:00,,932,,4.0,708,,1057,,1285,720,20.7,48.4,1.1663,,
2004-09-10T18:30:00Z,7:00:00,,1143,,10.8,1005,,757,,1534,1207,19.9,50.8,1.1694,,
2004-09-10T18:30:00Z,8:00:00,,1221,,13.0,1083,,728,,1624,1273,21.3,47.2,1.1825,,
2004-09-10T18:30:00Z,9:00:00,,1202,,10.3,988,,774,,1505,1302,24.0,40.8,1.1993,,
2004-09-10T18:30:00Z,10:00:00,,1322,,16.3,1189,,697,,1702,1478,28.7,30.3,1.1769,,
2004-09-10T18:30:00Z,11:00:00,,1219,,12.7,1074,,805,,1532,1190,31.9,24.7,1.1477,,
2004-09-10T18:30:00Z,12:00:00,,1121,,9.7,965,,899,,1386,931,33.8,21.9,1.1331,,
2004-09-10T18:30:00Z,13:00:00,,1095,,9.1,942,,893,,1366,826,32.7,22.7,1.1044,,
2004-09-10T18:30:00Z,14:00:00,,1018,,7.0,857,,989,,1270,631,33.0,21.3,1.0512,,
2004-09-10T18:30:00Z,15:00:00,,1045,,7.0,856,,993,,1308,598,33.9,21.2,1.0989,,
2004-09-10T18:30:00Z,16:00:00,,1146,,9.5,958,,872,,1387,795,35.9,20.3,1.1845,,
2004-09-10T18:30:00Z,17:00:00,,1144,,9.8,971,,882,,1418,758,34.2,22.6,1.197,,
2004-09-10T18:30:00Z,18:00:00,,1201,,11.7,1039,,814,,1506,886,32.0,27.3,1.2752,,
2004-09-10T18:30:00Z,19:00:00,,1283,,13.9,1112,,719,,1583,1071,29.3,32.6,1.3105,,
2004-09-10T18:30:00Z,20:00:00,,1148,,8.7,928,,815,,1442,825,27.2,38.0,1.347,,
2004-09-10T18:30:00Z,21:00:00,,1228,,10.9,1011,,743,,1562,1102,26.1,41.1,1.3705,,
2004-09-10T18:30:00Z,22:00:00,,1287,,12.3,1059,,716,,1595,1220,25.3,44.6,1.4161,,
2004-09-10T18:30:00Z,23:00:00,,1285,,12.4,1062,,714,,1583,1448,24.6,47.2,1.4424,,
2004-09-11T18:30:00Z,0:00:00,,1250,,12.1,1054,,701,,1601,1364,24.1,48.8,1.4412,,
2004-09-11T18:30:00Z,1:00:00,,1120,,8.0,899,,810,,1462,1110,23.6,50.4,1.447,,
2004-09-11T18:30:00Z,2:00:00,,1107,,8.4,916,,796,,1494,1129,22.0,55.8,1.4585,,
2004-09-11T18:30:00Z,3:00:00,,961,,4.9,758,,942,,1374,798,22.4,53.6,1.4379,,
2004-09-11T18:30:00Z,4:00:00,,950,,4.2,719,,982,,1372,770,21.6,55.8,1.4228,,
2004-09-11T18:30:00Z,5:00:00,,900,,2.3,608,,1104,,1299,645,21.8,55.2,1.4184,,
2004-09-11T18:30:00Z,6:00:00,,902,,2.5,619,,1111,,1314,705,21.7,55.4,1.4192,,
2004-09-11T18:30:00Z,7:00:00,,1024,,4.9,757,,923,,1422,907,20.6,59.8,1.435,,
2004-09-11T18:30:00Z,8:00:00,,1092,,6.6,837,,829,,1479,1046,22.1,55.3,1.4495,,
2004-09-11T18:30:00Z,9:00:00,,1097,,6.5,832,,853,,1470,1014,24.8,48.2,1.4883,,
2004-09-11T18:30:00Z,10:00:00,,1126,,6.4,829,,852,,1527,937,27.9,43.4,1.6017,,
2004-09-11T18:30:00Z,11:00:00,,1139,,5.6,794,,907,,1455,849,30.1,38.5,1.6212,,
2004-09-11T18:30:00Z,12:00:00,,1178,,6.4,831,,858,,1541,844,28.2,48.6,1.8253,,
2004-09-11T18:30:00Z,13:00:00,,1243,,7.6,882,,745,,1659,1036,24.8,70.4,2.1766,,
2004-09-11T18:30:00Z,14:00:00,,1017,,3.5,680,,995,,1420,729,27.8,49.4,1.8209,,
2004-09-11T18:30:00Z,15:00:00,,1048,,3.3,671,,1050,,1437,555,25.4,59.9,1.9168,,
2004-09-11T18:30:00Z,16:00:00,,1254,,6.6,839,,787,,1602,846,26.1,66.8,2.231,,
2004-09-11T18:30:00Z,17:00:00,,1287,,8.3,910,,796,,1664,941,28.0,53.2,1.981,,
2004-09-11T18:30:00Z,18:00:00,,1215,,8.0,899,,823,,1604,901,27.4,51.4,1.8404,,
2004-09-11T18:30:00Z,19:00:00,,1363,,12.6,1071,,697,,1762,1177,25.7,55.8,1.8149,,
2004-09-11T18:30:00Z,20:00:00,,1436,,17.5,1224,,609,,1886,1426,24.6,60.3,1.8363,,
2004-09-11T18:30:00Z,21:00:00,,1364,,14.8,1142,,655,,1796,1393,24.2,61.6,1.8381,,
2004-09-11T18:30:00Z,22:00:00,,1505,,23.3,1384,,554,,2260,1935,23.8,63.5,1.8495,,
2004-09-11T18:30:00Z,23:00:00,,1227,,12.2,1055,,705,,1772,1359,23.0,64.8,1.802,,
2004-09-12T18:30:00Z,0:00:00,,1037,,7.2,866,,833,,1569,1061,23.0,63.3,1.7589,,
2004-09-12T18:30:00Z,1:00:00,,934,,4.6,743,,970,,1473,869,22.8,63.3,1.7355,,
2004-09-12T18:30:00Z,2:00:00,,899,,3.8,699,,1036,,1452,798,21.0,68.6,1.6873,,
2004-09-12T18:30:00Z,3:00:00,,870,,3.7,692,,1069,,1443,778,20.4,70.7,1.6734,,
2004-09-12T18:30:00Z,4:00:00,,875,,4.0,713,,1026,,1435,809,19.4,73.4,1.6417,,
2004-09-12T18:30:00Z,5:00:00,,940,,5.5,789,,916,,1473,914,19.5,72.0,1.6118,,
2004-09-12T18:30:00Z,6:00:00,,1053,,8.3,912,,823,,1577,1033,19.7,70.3,1.5925,,
2004-09-12T18:30:00Z,7:00:00,,1509,,28.2,1507,,533,,2256,1572,20.4,66.7,1.577,,
2004-09-12T18:30:00Z,8:00:00,,1559,,32.1,1599,,498,,2373,1703,21.8,61.8,1.5966,,
2004-09-12T18:30:00Z,9:00:00,,1312,,17.7,1230,,625,,1888,1455,23.0,60.2,1.6652,,
2004-09-12T18:30:00Z,10:00:00,3.1,1371,,18.4,1251,475,608,138,1889,1588,25.4,53.0,1.6963,,
2004-09-12T18:30:00Z,11:00:00,2.9,1320,,16.3,1190,395,654,138,1825,1481,30.0,41.6,1.7324,,
2004-09-12T18:30:00Z,12:00:00,3,1345,,18.2,1245,353,639,138,1906,1457,32.6,34.8,1.6872,,
2004-09-12T18:30:00Z,13:00:00,3,1307,,17.9,1236,397,648,137,1868,1356,32.2,34.2,1.6145,,
2004-09-12T18:30:00Z,14:00:00,2.2,1156,,12.6,1069,274,736,120,1653,1099,32.1,33.5,1.569,,
2004-09-12T18:30:00Z,15:00:00,2,1154,,11.3,1025,505,773,208,1622,1211,32.6,31.8,1.5361,,
2004-09-12T18:30:00Z,16:00:00,2.3,1171,,14.9,1144,275,734,128,1676,1049,35.2,25.2,1.4111,,
2004-09-12T18:30:00Z,17:00:00,3.1,1240,,18.5,1254,360,693,145,1735,1148,34.3,24.7,1.3154,,
2004-09-12T18:30:00Z,18:00:00,,1378,,25.2,1433,,604,,1981,1370,31.5,29.9,1.3638,,
2004-09-12T18:30:00Z,19:00:00,6.2,1570,,35.9,1683,597,494,168,2289,1716,29.0,36.6,1.4452,,
2004-09-12T18:30:00Z,20:00:00,4.7,1418,,26.7,1471,728,542,177,2063,1600,27.1,42.2,1.4949,,
2004-09-12T18:30:00Z,21:00:00,3,1317,,19.9,1294,891,593,172,1883,1591,26.1,46.4,1.5445,,
2004-09-12T18:30:00Z,22:00:00,2.1,1204,,14.6,1135,346,648,112,1781,1490,25.1,49.4,1.548,,
2004-09-12T18:30:00Z,23:00:00,1,1014,,6.9,853,98,842,39,1498,1084,26.0,46.4,1.5375,,
2004-09-13T18:30:00Z,0:00:00,0.8,956,,5.6,793,144,896,68,1455,1006,24.7,49.2,1.5116,,
2004-09-13T18:30:00Z,1:00:00,0.7,891,,3.9,707,110,1004,51,1382,823,24.8,49.0,1.5092,,
2004-09-13T18:30:00Z,2:00:00,,855,,3.2,664,,1061,,1375,787,23.5,52.6,1.5035,,
2004-09-13T18:30:00Z,3:00:00,,863,,3.9,703,,1032,,1403,791,20.8,62.1,1.5044,,
2004-09-13T18:30:00Z,4:00:00,,910,,4.6,744,,922,,1428,924,19.9,65.5,1.5078,,
2004-09-13T18:30:00Z,5:00:00,,936,,5.0,764,,916,,1461,941,20.6,62.9,1.5088,,
2004-09-13T18:30:00Z,6:00:00,,1086,,9.6,963,,774,,1632,1103,21.3,59.4,1.4918,,
2004-09-13T18:30:00Z,7:00:00,,1539,,27.8,1498,,519,,2300,1657,22.0,58.3,1.5199,,
2004-09-13T18:30:00Z,8:00:00,,1513,,32.1,1600,,468,,2382,1743,23.2,55.4,1.5559,,
2004-09-13T18:30:00Z,9:00:00,,1409,,20.9,1322,,561,,2003,1600,26.5,50.2,1.713,,
2004-09-13T18:30:00Z,10:00:00,,1219,,11.8,1041,,699,,1749,1253,29.0,45.5,1.7976,,
2004-09-13T18:30:00Z,11:00:00,,1285,,15.8,1172,,644,,1869,1294,30.1,42.0,1.7602,,
2004-09-13T18:30:00Z,12:00:00,,1228,,15.8,1174,,667,,1788,1192,32.3,35.9,1.7067,,
2004-09-13T18:30:00Z,13:00:00,,1140,,14.0,1116,,710,,1690,1045,33.2,33.8,1.69,,
2004-09-13T18:30:00Z,14:00:00,,1051,,8.2,906,,831,,1515,802,34.0,33.6,1.7591,,
2004-09-13T18:30:00Z,15:00:00,,1281,,13.7,1107,,681,,1791,1116,29.9,45.6,1.8942,,
2004-09-13T18:30:00Z,16:00:00,,1377,,19.5,1281,,575,,2009,1347,27.7,53.7,1.967,,
2004-09-13T18:30:00Z,17:00:00,,1505,,26.7,1471,,517,,2199,1529,28.0,52.7,1.9604,,
2004-09-13T18:30:00Z,18:00:00,,1310,,18.7,1258,,620,,1926,1239,28.6,48.2,1.8616,,
2004-09-13T18:30:00Z,19:00:00,,1204,,13.9,1114,,686,,1806,1091,24.8,61.6,1.9067,,
2004-09-13T18:30:00Z,20:00:00,,1071,,6.7,841,,873,,1575,740,20.3,77.2,1.8204,,
2004-09-13T18:30:00Z,21:00:00,,966,,4.2,719,,980,,1490,669,19.7,82.5,1.8674,,
2004-09-13T18:30:00Z,22:00:00,,946,,3.6,688,,1008,,1453,639,20.6,78.8,1.8885,,
2004-09-13T18:30:00Z,23:00:00,,1011,,4.4,734,,967,,1496,917,19.2,87.2,1.9195,,
2004-09-14T18:30:00Z,0:00:00,,970,,4.2,722,,949,,1472,803,20.5,81.5,1.936,,
2004-09-14T18:30:00Z,1:00:00,,885,,2.6,627,,1081,,1405,693,21.4,74.0,1.8683,,
2004-09-14T18:30:00Z,2:00:00,,908,,3.1,657,,1012,,1460,795,20.5,78.2,1.8678,,
