CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,AirQualityCategory
1.3,1059.0,6.9,850.0,108.0,911.0,81.0,1673.0,804.0,14.5,78.3,1.2851,Good
2.0851233094669848,1007.0,6.6,838.0,28.0,774.0,50.0,1639.0,733.0,26.2,52.3,1.7561,Good
6.2,1716.0,36.7,1701.0,320.0,489.0,155.0,2544.0,2017.0,18.6,46.8,0.99,Poor
1.4,1041.0,5.0,762.0,196.0,790.0,130.0,1003.0,807.0,8.3,47.8,0.5238,Good
0.9,835.0,3.7,691.0,52.0,1265.0,67.0,1182.0,517.0,19.1,25.9,0.5673,Good
3.3,1206.0,11.0,1012.0,174.0,875.0,116.0,1632.0,981.0,10.0,74.0,0.9087,Moderate
4.2,1517.0,26.2,1459.0,296.0,550.0,113.0,2204.0,1676.0,16.4,51.3,0.9474,Poor
0.5,825.0,0.9,487.0,29.0,1187.0,29.0,894.0,322.0,13.6,46.7,0.7245,Good
1.5,1097.0,9.1,944.0,69.0,686.0,76.0,1771.0,1086.0,28.2,51.1,1.9221,Moderate
1.5,1013.0,8.7,927.0,309.0,746.0,56.0,1496.0,951.0,16.1,76.3,1.3902,Moderate
1.1,967.0,6.3,823.0,40.0,774.0,51.0,1637.0,862.0,25.5,61.6,1.9804,Good
0.9,934.0,2.6,628.0,125.0,995.0,110.0,986.0,611.0,4.4,77.1,0.6523,Good
1.7,1039.0,11.2,1022.0,115.0,826.0,98.0,1746.0,811.0,31.8,25.6,1.1868,Moderate
2.6,1268.0,12.8,1076.0,163.0,773.0,137.0,1705.0,1249.0,20.7,38.0,0.9149,Moderate
5.5,1513.0,34.3,1648.0,517.0,457.0,119.0,2399.0,1748.0,20.1,62.7,1.461,Poor
0.1,879.0,2.8,642.0,33.0,1031.0,51.0,1343.0,740.0,26.6,33.0,1.1338,Good
1.6,1016.0,6.7,841.0,89.0,999.0,101.0,1440.0,845.0,17.3,38.8,0.7596,Good
1.0,882.0,2.6,625.0,118.0,1068.0,70.0,996.0,629.0,9.2,55.9,0.6521,Good
0.0,979.0,4.6,743.0,174.0,839.0,119.0,978.0,969.0,2.8,70.9,0.5383,Good
1.9,970.0,11.0,1014.0,155.0,787.0,111.0,1585.0,1115.0,24.3,31.1,0.9316,Moderate
2.4,1250.0,9.1,941.0,319.0,754.0,103.0,1323.0,1379.0,11.9,80.7,1.1199,Moderate
3.2,1271.0,16.1,1183.0,402.0,492.0,178.0,1497.0,1257.0,24.1,32.1,0.9504,Moderate
1.7,1261.0,8.3,910.0,95.0,948.0,99.0,1545.0,1061.0,13.1,64.2,0.9606,Moderate
0.0,788.0,0.9,487.0,55.0,1346.0,48.0,769.0,329.0,4.0,47.8,0.3939,Good
3.5,1247.0,16.6,1197.0,892.0,641.0,202.0,1404.0,1395.0,10.1,45.6,0.5632,Poor
1.7,1135.0,6.3,827.0,87.0,1012.0,79.0,1394.0,1070.0,9.3,62.2,0.7294,Good
1.5,1120.0,6.4,828.0,195.0,725.0,111.0,1259.0,910.0,16.3,51.9,0.9535,Good
2.0,1164.0,6.9,852.0,438.0,691.0,177.0,1154.0,1196.0,3.6,75.9,0.6055,Good
7.9,1558.0,22.9,1375.0,792.0,470.0,217.0,1562.0,2112.0,10.5,51.1,0.6503,Poor
1.9,1113.0,6.2,822.0,93.0,1067.0,94.0,1357.0,670.0,14.1,40.2,0.6438,Good
2.9,1132.0,13.5,1100.0,236.9796848547988,646.0,110.3925641359552,1669.0,1104.0,28.0,30.1,1.1226,Moderate
4.7,1310.0,27.5,1492.0,427.0,526.0,142.0,2194.0,1685.0,19.9,46.5,1.071,Poor
0.8,868.0,4.2,723.0,34.0,975.0,45.0,1521.0,788.0,23.2,52.3,1.4668,Good
1.5,921.0,7.5,878.0,60.0,879.0,70.0,1363.0,614.0,36.8,16.2,0.9922,Good
0.8,885.0,1.8,566.0,116.0,1020.0,86.0,872.0,428.0,13.5,39.4,0.6089,Good
0.9,834.0,3.4,674.0,46.0,1201.0,58.0,1416.0,487.0,12.0,75.0,1.0499,Good
1.6,928.0,6.2,819.0,225.0,918.0,118.0,923.0,1006.0,6.4,43.7,0.4242,Good
1.0,1009.0,3.1,656.0,166.0,815.0,83.0,1260.0,808.0,14.1,77.8,1.2445,Good
3.5,1188.0,16.1,1182.0,463.0,602.0,166.0,1533.0,1169.0,12.0,73.3,1.0264,Moderate
4.9,1426.0,25.6,1444.0,667.0,477.0,151.0,1969.0,1782.0,24.0,50.0,1.4679,Poor
7.8,1713.0,36.6,1698.0,1020.0,371.0,161.0,2196.0,1942.0,15.4,73.0,1.2648,Poor
2.8,1120.0,12.5,1066.0,478.0,682.0,255.0,1040.0,1377.0,10.0,22.4,0.2753,Moderate
2.7,1334.0,14.2,1122.0,167.0,673.0,114.0,1839.0,1424.0,18.1,58.7,1.2072,Moderate
1.5,995.0,9.5,959.0,111.0,856.0,116.0,1543.0,690.0,33.9,18.4,0.9587,Moderate
1.1,883.0,2.2,598.0,101.5,1064.0,82.0,813.0,502.0,3.1,45.2,0.3504,Good
0.4,830.0,1.4,538.0,21.0,1475.0,30.0,1213.0,391.0,15.6,44.4,0.7827,Good
2.3,1088.0,11.6,1034.0,176.0,751.0,116.0,1712.0,1018.0,22.7,45.3,1.2299,Moderate
0.75,910.0,4.0,712.0,94.0,871.0,42.0,1341.0,835.0,19.6,66.9,1.5125,Good
1.3,970.0,5.2,773.0,87.0,1025.0,91.0,1425.0,657.0,16.1,52.0,0.946,Good
0.8,902.0,5.7,799.0,50.0,911.0,68.0,1477.0,750.0,20.7,46.4,1.1198,Good
2.0851233094669848,1107.0,13.7,1105.0,135.0,727.0,129.0,1614.0,1023.0,41.7,12.5,0.9941,Moderate
1.0,867.0,1.6,552.0,91.0,1135.0,72.0,792.0,411.0,2.8,49.1,0.3726,Good
3.4,1301.0,18.6,1256.0,164.0,592.0,144.0,1914.0,1382.0,33.3,29.9,1.5079,Poor
4.6,1315.0,20.1,1299.0,807.0,546.0,190.0,1530.0,1659.0,10.0,63.4,0.7791,Poor
2.6,1187.0,9.6,960.0,497.0,684.0,115.0,1407.0,1017.0,11.9,88.7,1.2352,Moderate
2.0,1049.0,9.6,961.0,107.0,809.0,120.0,1496.0,878.0,31.7,21.6,0.9959,Moderate
0.9,853.0,5.5,787.0,60.0,1063.0,71.0,1310.0,561.0,35.8,13.4,0.7749,Good
2.0851233094669848,1215.0,20.2,1302.0,220.0,694.0,97.0,2179.0,1358.0,20.0,57.4,1.3268,Poor
4.4,1377.0,20.2,1302.0,257.0,633.0,117.0,2050.0,1494.0,17.8,51.1,1.0362,Poor
1.2,931.0,4.5,739.0,167.0,925.0,92.0,1179.0,773.0,12.9,69.9,1.0371,Good
1.5,935.0,6.9,852.0,229.0,978.0,105.0,1343.0,823.0,22.1,43.0,1.1271,Good
5.7,1578.0,29.0,1526.0,874.0,418.0,178.0,1761.0,2086.0,7.9,60.0,0.6406,Poor
1.7,1080.0,9.0,938.0,181.0,697.0,62.0,1517.0,1273.0,18.4,71.5,1.5038,Moderate
2.6,1095.0,12.5,1066.0,389.0,701.0,133.0,1151.0,1216.0,17.8,23.6,0.4766,Moderate
2.2,1181.0,14.2,1122.0,261.0,729.0,166.0,1707.0,1526.0,34.6,21.1,1.1398,Moderate
4.4,1422.0,25.0,1428.0,649.0,467.0,88.0,1997.0,1631.0,16.3,74.3,1.3644,Poor
1.5,1009.0,8.3,911.0,196.0,787.0,111.0,1359.0,1176.0,19.8,47.7,1.0885,Moderate
1.4,1031.0,8.7,929.0,79.0,758.0,77.0,1722.0,809.0,30.5,44.4,1.9076,Moderate
2.2,1132.0,12.1,1051.0,233.0,680.0,117.0,1608.0,944.0,28.5,37.3,1.4291,Moderate
0.7,799.0,4.0,708.0,48.0,1077.0,68.0,1332.0,461.0,35.2,20.5,1.1418,Good
1.5,977.0,9.9,973.0,99.0,864.0,94.0,1550.0,712.0,36.3,16.0,0.9465,Moderate
2.7,1053.0,13.3,1093.0,236.9796848547988,873.0,110.3925641359552,1748.0,923.0,26.2,32.6,1.0892,Moderate
2.4,1179.0,14.6,1136.0,132.0,829.0,87.0,1651.0,948.0,27.2,22.0,0.7785,Moderate
2.1,1302.0,11.0,1014.0,139.0,776.0,96.0,1730.0,1250.0,23.7,40.0,1.153,Moderate
2.6,1369.0,14.0,1117.0,505.0,494.0,150.0,1458.0,1406.0,10.4,62.7,0.7909,Moderate
1.9,1049.0,8.7,926.0,88.0,830.0,106.0,1475.0,835.0,29.7,24.2,0.9926,Moderate
3.9,1419.0,19.3,1276.0,495.0,458.0,144.0,1602.0,1630.0,13.3,61.2,0.933,Poor
0.9,886.0,4.6,743.0,27.0,868.0,36.0,1589.0,699.0,24.1,61.8,1.8339,Good
2.3,1049.0,13.0,1084.0,305.0,747.0,117.0,1402.0,1153.0,26.2,24.4,0.8174,Moderate
0.3,830.0,6.2,822.0,52.0,1085.0,65.5,1418.0,709.0,17.8,44.8,0.9048,Good
3.5,1355.0,21.3,1333.0,590.0,740.0,157.0,1690.0,1604.0,25.0,28.9,0.9025,Poor
1.5,868.0,7.9,897.0,104.0,965.0,106.0,1479.0,649.0,29.6,21.0,0.8548,Moderate
0.7,952.0,3.7,694.0,56.0,910.0,39.0,1428.0,626.0,22.2,65.6,1.7355,Good
1.2,1029.0,7.5,879.0,182.0,708.0,47.0,1450.0,964.0,17.3,78.4,1.532,Good
1.1,811.0,3.0,651.0,210.0,1585.0,106.0,963.0,554.0,9.1,49.6,0.5765,Good
1.7,1103.0,9.2,946.0,87.0,736.0,89.0,1686.0,934.0,36.6,26.5,1.599,Moderate
2.2,1202.0,11.2,1020.0,236.9796848547988,649.0,110.3925641359552,1644.0,1226.0,31.3,32.9,1.4771,Moderate
1.2,931.0,7.7,885.0,86.0,892.0,101.0,1466.0,584.0,26.9,27.1,0.948,Good
1.7,1027.0,10.1,980.0,120.0,816.0,108.0,1630.0,1022.0,28.2,28.7,1.0806,Moderate
0.5,827.0,3.1,656.0,55.0,1074.0,60.0,1446.0,722.0,24.0,46.4,1.3689,Good
0.9,788.0,3.4,675.0,95.0,1121.0,50.0,974.0,482.0,16.8,32.1,0.6073,Good
5.5,1431.0,13.5,1099.0,503.0,553.0,154.0,1385.0,1913.0,9.5,66.2,0.7882,Moderate
0.9,1023.0,2.7,630.0,105.0,862.0,66.0,1240.0,544.0,16.2,71.9,1.3171,Good
1.9,1048.0,8.0,898.0,153.0,857.0,113.0,1670.0,921.0,29.9,33.2,1.3793,Moderate
1.7,1121.0,10.9,1011.0,254.0,649.0,80.0,1436.0,1059.0,18.4,61.3,1.2854,Moderate
1.4,1220.0,5.4,781.0,111.0,995.0,89.0,1559.0,1067.0,15.3,62.1,1.073,Good
2.4,1071.0,12.5,1067.0,303.0,798.0,115.0,1556.0,987.0,23.9,40.8,1.1937,Moderate
0.1,872.0,3.2,661.0,210.0,1007.0,134.0,874.0,628.0,4.5,48.4,0.4131,Good
0.9,947.0,6.4,828.0,66.0,858.0,60.0,1710.0,993.0,24.4,55.2,1.6604,Good
1.7,1126.0,5.8,802.0,104.0,1064.0,92.0,1446.0,837.0,13.8,57.9,0.9085,Good
1.9,1195.0,8.0,898.0,122.0,933.0,105.0,1594.0,1098.0,17.0,51.7,0.9914,Moderate
1.4,1156.0,6.4,829.0,138.0,1029.0,80.0,1584.0,1083.0,11.4,70.5,0.9475,Good
0.3,720.0,0.6,457.0,33.0,1535.0,26.0,917.0,358.0,10.9,50.1,0.6519,Good
0.4,835.0,1.7,559.0,41.0,1409.0,49.0,1317.0,406.0,16.2,53.7,0.9799,Good
2.0851233094669848,998.0,6.9,852.0,63.0,951.0,49.0,1755.0,884.0,20.3,70.9,1.6699,Good
0.6,935.0,4.0,712.0,21.0,883.0,26.0,1584.0,723.0,23.5,63.6,1.8223,Good
0.2,797.0,2.6,629.0,40.0,1291.0,45.0,1125.0,536.0,13.4,34.5,0.5272,Good
3.4,1284.0,12.1,1051.0,465.0,605.0,158.0,1163.0,1967.0,5.1,58.4,0.517,Moderate
2.1,1085.0,7.6,881.0,426.0,704.0,184.0,985.0,1432.0,9.5,34.6,0.411,Good
3.4,1342.0,16.2,1185.0,237.0,760.0,132.0,1856.0,1310.0,12.0,62.9,0.8803,Moderate
0.7,946.0,5.6,791.0,222.5,825.0,137.0,962.0,784.0,10.9,34.9,0.456,Good
7.7,1707.0,37.6,1720.0,1001.0,374.0,171.0,2260.0,1939.0,15.8,70.7,1.2601,Poor
2.1,1146.0,7.1,860.0,326.0,691.0,189.0,1181.0,1091.0,5.2,83.9,0.7487,Good
5.2,1432.0,28.6,1517.0,693.0,499.0,170.0,1972.0,1770.0,19.0,47.8,1.0434,Poor
0.8,905.0,5.2,775.0,163.0,850.0,48.0,1327.0,825.0,15.2,78.0,1.3382,Good
5.1,1675.0,29.3,1533.0,305.0,495.0,131.0,2412.0,1827.0,20.4,55.7,1.3205,Poor
0.3,732.0,1.5,544.0,15.0,1353.0,24.0,1366.0,466.0,18.9,55.2,1.1895,Good
3.0,1146.0,12.7,1072.0,720.0,628.0,210.0,1414.0,1198.0,11.8,76.1,1.0516,Moderate
2.3,1139.0,13.1,1088.0,349.0,624.0,101.0,1580.0,1179.0,20.6,57.3,1.3792,Moderate
3.7,1423.0,18.0,1239.0,194.0,661.0,126.0,1841.0,1427.0,19.1,41.9,0.9158,Poor
2.0,1183.0,8.4,914.0,262.0,604.0,118.0,1387.0,1078.0,18.7,54.5,1.1644,Moderate
2.0,1016.0,12.2,1057.0,122.0,858.0,112.0,1697.0,860.0,35.3,19.6,1.1036,Moderate
2.7,1206.0,13.4,1098.0,180.0,826.0,121.0,1663.0,1194.0,16.8,35.3,0.6729,Moderate
2.0,1088.0,6.9,850.0,349.0,765.0,109.0,1307.0,959.0,14.0,75.9,1.2064,Good
0.65,804.0,3.3,668.0,32.0,1101.0,51.0,1478.0,753.0,18.8,58.6,1.2581,Good
4.3,1397.0,18.3,1248.0,263.0,659.0,119.0,1906.0,1534.0,15.8,46.8,0.8328,Poor
2.0,1131.0,8.4,916.0,128.0,920.0,113.0,1560.0,1082.0,13.9,52.0,0.8231,Moderate
1.7,1143.0,10.0,979.0,109.0,677.0,79.0,1829.0,1156.0,26.6,50.8,1.7419,Moderate
2.0851233094669848,737.0,1.5,544.0,18.0,1562.0,29.0,1265.0,449.0,17.7,49.7,0.997,Good
2.0851233094669848,821.0,1.8,569.0,14.0,1204.0,22.0,1395.0,428.0,25.6,46.8,1.5111,Good
2.2,1321.0,14.4,1128.0,149.0,933.0,128.0,1639.0,1109.0,27.0,17.8,0.6275,Moderate
1.0,808.0,2.4,612.0,164.0,1137.0,115.0,672.0,543.0,0.6,34.1,0.221,Good
0.7,872.0,2.7,632.0,37.0,1132.0,47.0,1402.0,768.0,15.6,62.2,1.0961,Good
1.6,1128.0,5.4,782.0,281.0,757.0,147.0,1127.0,1084.0,3.6,78.6,0.6283,Good
0.1,1074.0,8.1,903.0,44.0,720.0,74.0,1692.0,776.0,26.4,52.2,1.7708,Moderate
1.0,978.0,7.0,857.0,97.0,1081.0,96.0,1546.0,796.0,19.8,46.8,1.0697,Good
2.6,1271.0,7.7,886.0,345.0,687.0,121.0,1321.0,1112.0,11.7,79.8,1.0964,Good
2.2,1070.0,10.7,1002.0,252.0,664.0,58.0,1541.0,1044.0,17.5,73.2,1.4515,Moderate
2.3,1223.0,10.1,979.0,152.0,850.0,111.0,1637.0,1054.0,15.7,50.9,0.8997,Moderate
0.7,825.0,4.2,719.0,38.0,1129.0,55.0,1510.0,678.0,21.0,51.9,1.2794,Good
2.0851233094669848,1077.0,9.4,955.0,89.0,741.0,104.0,1627.0,762.0,36.1,24.8,1.4628,Moderate
0.9,954.0,7.5,879.0,78.0,837.0,82.0,1550.0,833.0,21.6,44.0,1.1244,Good
1.1,940.0,6.8,848.0,93.0,1090.0,103.0,1508.0,763.0,18.5,48.7,1.0286,Good
1.6,1153.0,4.4,734.0,272.0,711.0,122.0,1323.0,811.0,13.8,83.5,1.3154,Good
1.3,1066.0,6.0,813.0,63.0,791.0,56.0,1657.0,764.0,36.2,34.9,2.0578,Good
1.0,824.0,3.7,694.0,76.0,1090.0,34.0,1034.0,526.0,17.6,33.8,0.6726,Good
0.6,928.0,2.7,630.0,148.0,985.0,89.0,907.0,884.0,4.5,56.3,0.48,Good
2.9,1247.0,11.6,1037.0,187.0,811.0,125.0,1618.0,1192.0,12.3,55.5,0.7916,Moderate
0.7,879.0,1.9,575.0,110.0,1261.0,64.0,1111.0,536.0,11.5,81.4,1.1025,Good
0.8,848.0,2.6,627.0,53.0,1274.0,56.0,1378.0,453.0,22.0,41.7,1.0865,Good
0.4,851.0,0.5,440.0,45.0,1349.0,45.0,918.0,377.0,3.4,85.4,0.6736,Good
2.0,1273.0,10.3,988.0,288.0,563.0,123.0,1387.0,1257.0,24.1,33.3,0.9881,Moderate
4.1,1291.0,15.8,1174.0,465.0,567.0,91.0,1745.0,1341.0,21.7,67.3,1.7256,Moderate
0.0,889.0,2.7,634.0,180.0,1008.0,116.0,1017.0,591.0,6.3,73.0,0.7024,Good
1.7,1130.0,6.6,840.0,254.0,783.0,82.0,1531.0,810.0,19.6,79.1,1.7877,Good
1.2,940.0,6.2,822.0,112.0,890.0,64.0,1414.0,852.0,19.6,56.6,1.2797,Good
1.7,1102.0,6.4,828.0,217.0,773.0,120.0,1015.0,1273.0,7.3,52.8,0.5419,Good
6.3,1650.0,34.3,1649.0,266.0,528.0,158.0,2344.0,1779.0,23.1,35.3,0.9845,Poor
2.0851233094669848,1176.0,14.8,1142.0,133.0,600.0,134.0,1867.0,1225.0,27.6,40.5,1.4715,Moderate
0.6,926.0,3.9,707.0,87.0,874.0,56.0,1380.0,803.0,17.2,81.8,1.5856,Good
1.4,1216.0,6.7,845.0,262.0,649.0,135.0,1120.0,1480.0,2.9,75.6,0.5742,Good
1.1,1002.0,8.8,932.0,101.0,949.0,82.0,1404.0,916.0,15.2,31.0,0.5329,Moderate
4.5,1469.0,21.7,1344.0,251.0,677.0,144.0,1996.0,1471.0,15.5,50.6,0.884,Poor
3.4,1300.0,15.1,1151.0,479.0,524.0,219.0,1342.0,1150.0,25.6,21.7,0.7039,Moderate
2.6,1180.0,14.1,1121.0,356.0,629.0,117.0,1466.0,1235.0,17.7,51.5,1.0315,Moderate
1.3,1024.0,4.7,747.0,105.0,1136.0,75.0,1382.0,897.0,9.7,58.6,0.7035,Good
2.3,1198.0,9.3,952.0,131.0,881.0,105.0,1588.0,1018.0,13.2,56.0,0.8446,Moderate
0.7,876.0,1.5,541.0,93.0,1147.0,79.0,828.0,398.0,7.3,48.7,0.5007,Good
1.9,1037.0,9.8,969.0,127.0,840.0,105.0,1728.0,865.0,27.4,37.0,1.3319,Moderate
2.4,1115.0,12.2,1057.0,425.0,639.0,112.0,1531.0,1236.0,20.4,58.1,1.3762,Moderate
1.7,1101.0,9.8,971.0,75.0,818.0,84.0,1713.0,751.0,34.4,26.6,1.423,Moderate
1.3,1024.0,10.1,979.0,114.0,986.0,113.0,1590.0,890.0,25.0,26.9,0.8408,Moderate
1.5,1060.0,5.5,786.0,81.0,1044.0,91.0,1418.0,833.0,12.6,57.0,0.8315,Good
3.0,1161.0,16.3,1187.0,303.0,675.0,136.0,1680.0,1125.0,30.2,30.2,1.2744,Poor
2.3,1109.0,7.9,896.0,303.0,709.0,174.0,1132.0,1242.0,7.5,58.7,0.6112,Moderate
1.9,1216.0,7.5,878.0,362.0,670.0,165.0,1251.0,1111.0,6.3,75.7,0.7252,Good
1.6,952.0,5.3,777.0,277.0,884.0,121.0,1050.0,1019.0,7.7,57.9,0.6107,Good
2.4,1109.0,10.3,989.0,375.0,664.0,140.0,1095.0,1133.0,11.1,32.2,0.4243,Moderate
3.9,1491.0,17.8,1232.0,699.0,561.0,122.0,1671.0,1480.0,13.8,77.8,1.2201,Poor
0.5,770.0,1.4,532.0,100.0,2682.0,63.0,838.0,479.0,11.5,38.0,0.5159,Good
2.3,1142.0,11.6,1035.0,100.0,746.0,112.0,1611.0,1062.0,27.9,27.6,1.0252,Moderate
0.6,805.0,2.8,636.0,24.0,1047.0,35.0,1276.0,519.0,24.1,44.0,1.3034,Good
1.7,1063.0,9.1,942.0,94.0,735.0,78.0,1650.0,801.0,36.8,26.2,1.5984,Moderate
1.7,930.0,8.4,913.0,131.0,991.0,98.0,1631.0,861.0,20.0,45.6,1.0555,Moderate
0.0,771.0,0.3,410.0,25.5,1621.0,24.5,765.0,282.0,3.0,57.7,0.4423,Good
3.4,1324.0,14.4,1128.0,492.0,540.0,177.0,1440.0,1319.0,18.9,34.4,0.7436,Moderate
0.6,892.0,1.4,539.0,43.0,1603.0,51.0,1267.0,412.0,7.6,83.2,0.8695,Good
4.2,1363.0,17.8,1233.0,528.0,503.0,189.0,1533.0,1606.0,8.3,67.4,0.7384,Poor
0.6,918.0,1.6,551.0,114.0,1062.0,91.0,817.0,712.0,6.1,43.6,0.4129,Good
2.7,1389.0,11.4,1027.0,197.0,828.0,126.0,1729.0,1002.0,9.6,81.1,0.972,Moderate
1.0,907.0,3.7,691.0,111.0,927.0,71.0,1172.0,701.0,15.8,59.9,1.0693,Good
5.4,1622.0,28.8,1522.0,398.0,446.0,111.0,2109.0,1618.0,28.0,38.5,1.437,Poor
2.1,1145.0,14.1,1119.0,171.0,745.0,101.0,1823.0,1199.0,27.2,30.7,1.0884,Moderate
1.7,1141.0,8.6,923.0,234.0,629.0,122.0,1236.0,819.0,25.5,24.7,0.7928,Moderate
4.5,1289.0,21.9,1348.0,709.0,533.0,204.0,1386.0,1638.0,13.7,28.1,0.4381,Poor
1.4,939.0,3.6,686.0,190.0,903.0,149.0,1005.0,647.0,4.5,75.5,0.6429,Good
1.1,877.0,2.8,641.0,175.0,1037.0,112.0,858.0,564.0,11.0,33.0,0.4331,Good
4.0,1346.0,14.2,1124.0,509.0,501.0,191.0,1490.0,1598.0,15.3,52.6,0.906,Moderate
1.5,1061.0,7.5,879.0,161.0,719.0,62.0,1579.0,923.0,22.9,65.7,1.8148,Good
0.5,831.0,1.2,518.0,63.5,1264.0,48.0,1061.0,539.0,15.2,63.2,1.0821,Good
1.1,1047.0,4.9,760.0,64.0,1032.0,74.0,1378.0,1003.0,11.5,61.4,0.8303,Good
1.6,956.0,9.1,944.0,107.0,1030.0,107.0,1508.0,892.0,17.8,41.7,0.844,Moderate
0.0,840.0,1.2,514.0,71.0,1234.0,57.0,940.0,563.0,5.0,75.0,0.6627,Good
2.0851233094669848,989.0,10.7,1003.0,123.0,817.0,119.0,1577.0,782.0,32.4,22.4,1.0701,Moderate
3.0,1232.0,16.1,1182.0,278.0,675.0,190.0,1920.0,1508.0,37.0,26.5,1.6352,Moderate
0.6,885.0,0.7,463.0,51.0,1272.0,47.0,919.0,357.0,4.5,79.2,0.6751,Good
1.3,1038.0,5.2,772.0,67.0,748.0,61.0,1568.0,686.0,27.5,50.4,1.8274,Good
0.8,908.0,3.6,690.0,29.0,1038.0,37.0,1488.0,473.0,35.1,32.1,1.7841,Good
0.9,1038.0,5.3,776.0,149.0,777.0,112.5,1031.0,1082.0,2.9,72.2,0.5523,Good
2.1,1180.0,12.8,1077.0,159.0,706.0,122.0,1869.0,1139.0,35.4,27.8,1.5733,Moderate
0.9,931.0,2.8,642.0,162.0,950.0,112.0,871.0,1014.0,3.3,56.1,0.4379,Good
0.9,865.0,4.1,717.0,158.5,909.0,47.5,1327.0,827.0,17.2,71.7,1.394,Good
1.8,1081.0,9.7,964.0,105.0,760.0,126.0,1648.0,843.0,39.6,23.3,1.6535,Moderate
2.0851233094669848,997.0,10.1,980.0,116.0,785.0,117.0,1480.0,797.0,35.3,16.7,0.9402,Moderate
2.1,1204.0,12.6,1069.0,159.0,682.0,127.0,1735.0,1267.0,37.3,22.9,1.4373,Moderate
1.3,1128.0,4.6,742.0,48.0,1143.0,48.0,1506.0,610.0,21.4,40.3,1.0126,Good
2.7,1252.0,25.4,1438.0,884.0,558.0,239.0,1383.0,1797.0,6.8,49.8,0.4959,Poor
4.6,1339.0,30.4,1561.0,366.0,497.0,145.0,2357.0,1791.0,22.1,41.7,1.098,Poor
1.5,970.0,4.4,734.0,237.0,904.0,90.0,1186.0,807.0,12.5,71.9,1.0351,Good
2.7,1284.0,10.9,1009.0,379.0,516.0,153.0,1452.0,1365.0,12.8,64.4,0.9448,Moderate
1.3,961.0,5.3,776.0,89.0,1151.0,75.0,1279.0,549.0,14.2,36.8,0.5922,Good
1.4,924.0,6.6,837.0,210.0,949.0,83.0,1323.0,727.0,25.4,34.8,1.1119,Good
2.9,1268.0,16.9,1205.0,201.0,648.0,137.0,1899.0,1433.0,32.2,27.6,1.3044,Poor
0.8,908.0,5.1,766.0,153.0,868.0,53.0,1271.0,807.0,17.0,68.0,1.3102,Good
1.8,1094.0,8.5,918.0,91.0,895.0,90.0,1527.0,799.0,15.7,49.4,0.8768,Moderate
2.8,1309.0,12.7,1073.0,178.0,954.0,120.0,1657.0,1112.0,15.9,37.2,0.6657,Moderate
1.6,1206.0,7.7,887.0,202.0,610.0,99.0,1382.0,1042.0,25.7,35.7,1.1626,Good
2.0851233094669848,1025.0,8.7,926.0,102.0,914.0,82.0,1781.0,877.0,22.8,56.1,1.5353,Moderate
0.2,835.0,4.3,727.0,16.0,1213.0,28.0,1353.0,518.0,20.6,39.9,0.9597,Good
2.2,1050.0,9.4,955.0,456.0,724.0,89.0,1162.0,1025.0,4.3,85.4,0.7152,Moderate
4.0,1252.0,17.9,1237.0,433.0,570.0,138.0,1613.0,1350.0,15.9,60.8,1.088,Poor
9.9,1881.0,50.8,1983.0,1479.0,333.0,269.0,2271.0,2522.0,12.6,55.9,0.8142,Poor
2.0,1188.0,9.4,953.0,216.0,664.0,72.0,1635.0,1148.0,23.9,66.3,1.9361,Moderate
4.5,1392.0,25.0,1429.0,581.0,468.0,93.0,1989.0,1494.0,16.3,75.9,1.3991,Poor
3.2,1316.0,18.5,1252.0,521.0,526.0,77.0,1779.0,1565.0,16.0,76.3,1.3772,Poor
6.1,1653.0,31.0,1573.0,722.0,345.0,173.0,2146.0,1920.0,14.7,59.8,0.9928,Poor
4.8,1541.0,22.1,1352.0,966.0,448.0,197.0,1491.0,2112.0,3.7,61.7,0.4967,Poor
1.0,928.0,3.8,700.0,118.0,925.0,86.0,902.0,455.0,28.7,13.7,0.5302,Good
0.5,867.0,2.9,644.0,23.0,1001.0,36.0,1385.0,656.0,25.7,43.8,1.4233,Good
2.8,1067.0,15.7,1170.0,275.0,711.0,148.0,1716.0,1360.0,30.2,22.8,0.9616,Moderate
1.3,1061.0,8.4,915.0,232.0,791.0,83.0,1578.0,928.0,20.8,62.2,1.5119,Moderate
1.2,1006.0,12.1,1054.0,115.0,920.0,111.0,1635.0,768.0,30.7,23.4,1.015,Moderate
2.3,1285.0,9.1,941.0,343.0,687.0,137.0,1362.0,1103.0,13.5,67.1,1.0357,Moderate
3.2,1176.0,17.0,1209.0,507.0,587.0,181.0,1264.0,1487.0,12.4,28.3,0.4076,Poor
0.6,883.0,2.0,586.0,163.0,998.0,107.0,862.0,565.0,10.7,42.8,0.5489,Good
2.0851233094669848,1366.0,21.6,1341.0,308.0,567.0,193.0,2001.0,1758.0,34.8,23.4,1.2781,Poor
2.0,1026.0,11.3,1023.0,162.0,700.0,80.0,1587.0,814.0,31.3,29.1,1.3054,Moderate
0.9,1018.0,8.2,906.0,292.0,889.0,127.0,980.0,1149.0,14.9,21.7,0.3646,Moderate
0.4,821.0,2.0,580.0,34.0,1325.0,47.0,1256.0,602.0,14.2,49.9,0.8025,Good
