CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,AirQualityCategory
2.6,1151.0,13.6,1104.0,145.0,724.0,99.0,1859.0,1022.0,21.5,47.9,1.2178,Moderate
2.7,1119.0,8.2,907.0,387.0,735.0,167.0,1173.0,1197.0,8.8,65.5,0.7435,Moderate
2.1,1003.0,11.9,1047.0,120.0,768.0,120.0,1578.0,782.0,36.5,16.7,1.0045,Moderate
2.0851233094669848,1011.0,10.1,981.0,184.0,881.0,73.0,1796.0,1024.0,17.6,67.6,1.3479,Moderate
2.1,1222.0,15.4,1161.0,173.0,661.0,122.0,1827.0,1593.0,30.2,30.9,1.3026,Moderate
2.3,1145.0,8.0,899.0,283.0,718.0,99.0,1280.0,1183.0,9.9,80.5,0.984,Moderate
5.0,1765.0,24.6,1419.0,902.0,403.0,251.0,1659.0,2316.0,11.0,55.1,0.7221,Poor
0.9,891.0,3.2,666.0,161.0,930.0,76.0,1057.0,798.0,7.0,77.3,0.7759,Good
1.5,1010.0,8.8,930.0,76.0,727.0,77.0,1722.0,1008.0,25.1,59.9,1.8797,Moderate
3.4,1165.0,18.9,1265.0,481.0,639.0,174.0,1570.0,1502.0,26.1,24.8,0.8283,Poor
0.7,782.0,1.9,579.0,174.0,1180.0,95.0,647.0,377.0,3.3,29.2,0.2288,Good
0.9,988.0,2.2,599.0,110.0,912.0,82.0,1032.0,415.0,21.3,35.6,0.8924,Good
1.3,1110.0,5.3,776.0,228.0,760.0,143.0,1136.0,1024.0,12.5,47.8,0.6877,Good
0.0,1078.0,4.3,727.0,183.0,849.0,129.0,1057.0,857.0,5.7,75.1,0.6942,Good
2.6,1130.0,11.3,1025.0,359.0,657.0,115.0,1373.0,1208.0,14.5,60.4,0.9909,Moderate
4.5,1379.0,20.6,1312.0,267.0,683.0,179.0,1869.0,1381.0,24.1,29.9,0.8879,Poor
0.9,918.0,6.0,809.0,87.0,936.0,78.0,1523.0,938.0,18.8,46.6,1.0027,Good
0.9,872.0,5.4,782.0,75.0,1001.0,76.0,1607.0,873.0,19.5,59.4,1.3328,Good
4.3,1172.0,20.9,1321.0,490.0,633.0,158.0,1679.0,1364.0,20.8,32.5,0.7873,Poor
1.1,1004.0,4.9,758.0,51.0,1091.0,57.0,1434.0,521.0,26.8,27.3,0.9462,Good
1.0,951.0,2.5,619.0,134.0,937.0,79.0,1076.0,779.0,7.9,75.1,0.805,Good
0.6,847.0,1.0,501.0,30.0,1894.0,44.0,1154.0,394.0,6.3,65.0,0.6233,Good
3.2,1270.0,12.8,1077.0,615.0,583.0,177.0,1352.0,1585.0,13.1,58.5,0.877,Moderate
2.9,1309.0,14.3,1125.0,181.0,844.0,103.0,1686.0,1183.0,8.1,56.8,0.615,Moderate
0.4,799.0,2.4,612.0,38.0,1120.0,43.0,1387.0,640.0,21.6,45.7,1.1665,Good
2.9,1320.0,16.3,1190.0,395.0,654.0,138.0,1825.0,1481.0,30.0,41.6,1.7324,Poor
0.0,1075.0,4.7,748.0,154.0,826.0,122.0,1049.0,898.0,7.3,68.1,0.6979,Good
1.5,1048.0,9.2,948.0,88.0,763.0,86.0,1607.0,830.0,39.0,23.7,1.6346,Moderate
2.3,1125.0,11.0,1016.0,148.0,910.0,117.0,1563.0,990.0,23.8,27.1,0.7858,Moderate
1.0,943.0,2.5,617.0,126.0,944.0,76.0,1038.0,766.0,7.0,77.3,0.7782,Good
4.0,1472.0,19.8,1290.0,523.0,510.0,95.0,1942.0,1420.0,21.8,72.7,1.8789,Poor
0.5,814.0,2.0,583.0,42.5,1101.0,51.0,1362.0,513.0,24.5,50.9,1.5416,Good
2.3,1012.0,11.7,1038.0,164.0,792.0,121.0,1597.0,1162.0,24.3,31.0,0.9268,Moderate
4.0,1190.0,23.7,1394.0,287.0,606.0,206.0,1914.0,1411.0,35.9,17.7,1.0316,Poor
6.5,1728.0,35.9,1683.0,623.0,418.0,188.0,2365.0,1861.0,25.4,47.9,1.5346,Poor
0.7,1073.0,4.9,759.0,173.0,726.0,72.0,1128.0,1052.0,11.9,59.6,0.8294,Good
1.5,982.0,8.0,900.0,187.0,954.0,96.0,1690.0,986.0,20.9,54.8,1.3387,Moderate
1.5,1044.0,5.7,799.0,206.0,795.0,109.0,1193.0,839.0,14.4,57.1,0.9309,Good
0.6,857.0,2.3,603.0,126.0,1125.0,63.0,1091.0,740.0,12.4,68.3,0.9801,Good
2.4,1157.0,16.1,1183.0,133.0,738.0,111.0,1969.0,1078.0,26.6,37.9,1.2994,Moderate
1.7,1063.0,5.4,784.0,209.0,769.0,115.0,1183.0,945.0,12.3,64.6,0.9229,Good
0.0,784.0,1.0,503.0,65.0,1305.0,57.0,759.0,386.0,5.9,41.8,0.3928,Good
2.4,1208.0,15.5,1162.0,430.0,761.0,108.0,1605.0,1299.0,21.4,45.8,1.1515,Moderate
1.6,1122.0,6.7,841.0,132.0,1014.0,90.0,1438.0,974.0,8.5,66.3,0.7375,Good
3.0,1230.0,11.1,1016.0,491.0,654.0,150.0,1206.0,1413.0,5.2,70.0,0.6232,Moderate
1.6,1011.0,10.6,998.0,421.0,785.0,164.0,1057.0,1329.0,10.2,33.4,0.4143,Moderate
0.8,959.0,3.3,668.0,184.0,841.0,105.0,1038.0,877.0,7.2,68.6,0.6978,Good
2.8,1279.0,14.6,1136.0,180.0,892.0,128.0,1675.0,1239.0,27.0,20.2,0.7094,Moderate
1.2,1032.0,7.6,881.0,339.0,854.0,159.0,999.0,1230.0,8.0,39.8,0.4286,Good
2.2,1168.0,10.1,982.0,289.0,672.0,79.0,1632.0,1033.0,23.0,62.3,1.7248,Moderate
0.0,970.0,2.0,585.0,79.0,927.0,61.0,1004.0,393.0,12.3,55.9,0.7966,Good
3.1,1112.0,13.4,1095.0,464.0,644.0,157.0,1092.0,1358.0,13.2,20.4,0.3074,Moderate
1.4,1035.0,3.1,659.0,96.0,1221.0,82.0,1301.0,532.0,9.9,70.5,0.8581,Good
1.7,964.0,4.4,733.0,225.0,908.0,93.0,1172.0,789.0,12.6,70.5,1.0239,Good
1.6,1105.0,8.6,923.0,58.0,725.0,62.0,1756.0,909.0,30.7,48.1,2.0821,Moderate
1.1,1135.0,4.4,733.0,155.0,691.0,78.0,1343.0,901.0,14.5,80.8,1.3224,Good
2.85,1252.0,16.9,1206.0,291.0,540.0,52.0,1779.0,1579.0,18.4,77.9,1.6389,Poor
2.3,955.0,8.8,931.0,409.0,799.0,140.0,1046.0,1014.0,16.1,28.5,0.5164,Moderate
2.3,1118.0,11.2,1022.0,137.0,916.0,117.0,1507.0,853.0,17.1,31.3,0.6038,Moderate
2.9,1371.0,11.5,1033.0,207.0,983.0,128.0,1730.0,1036.0,8.0,81.1,0.8736,Moderate
2.0,1053.0,8.3,910.0,98.0,948.0,91.0,1603.0,683.0,25.5,33.5,1.0767,Moderate
2.1,1009.0,8.7,928.0,494.5,753.0,91.0,1165.0,982.0,5.1,84.0,0.7439,Moderate
4.0,1358.0,24.5,1415.0,381.0,571.0,189.0,2080.0,1902.0,29.6,28.7,1.1706,Poor
1.6,898.0,7.1,863.0,118.0,910.0,101.0,1493.0,776.0,20.9,39.4,0.9596,Good
3.4,1300.0,19.3,1275.0,267.0,630.0,179.0,1953.0,1407.0,38.2,20.9,1.3701,Poor
1.9,1037.0,6.6,837.0,336.0,821.0,183.0,971.0,914.0,4.6,39.4,0.3367,Good
2.5,1251.0,11.0,1015.0,160.0,1007.0,116.0,1592.0,983.0,16.1,34.5,0.6262,Moderate
1.5,1076.0,7.1,859.0,71.0,789.0,73.0,1673.0,723.0,27.0,47.1,1.6573,Good
1.7,1090.0,9.3,952.0,51.0,723.0,63.0,1687.0,853.0,39.6,24.3,1.7255,Moderate
1.9,1193.0,13.0,1084.0,146.0,610.0,110.0,1947.0,1096.0,25.7,58.9,1.9156,Moderate
1.2,1030.0,6.5,834.0,47.0,792.0,47.0,1640.0,737.0,32.5,39.4,1.8982,Good
4.0,1319.0,17.7,1229.0,494.0,550.0,109.0,1784.0,1380.0,20.8,65.8,1.6001,Poor
0.9,912.0,3.8,701.0,181.0,925.0,72.0,1218.0,750.0,12.0,80.1,1.1231,Good
0.7,1066.0,1.1,512.0,16.0,1918.0,28.0,1182.0,421.0,11.0,56.2,0.7366,Good
1.7,890.0,7.8,890.0,287.0,874.0,121.0,1076.0,847.0,13.5,31.8,0.4876,Moderate
0.4,807.0,1.8,571.0,46.0,1305.0,53.0,1334.0,704.0,11.4,70.5,0.9484,Good
1.7,1004.0,8.3,909.0,109.0,880.0,84.0,1670.0,751.0,28.4,34.4,1.314,Moderate
1.0,917.0,6.4,830.0,33.5,874.0,45.5,1548.0,785.0,20.4,51.3,1.2131,Good
2.0851233094669848,993.0,7.2,865.0,111.0,831.0,98.0,1636.0,822.0,28.8,38.9,1.5184,Good
1.7,1071.0,8.9,933.0,179.0,763.0,94.0,1504.0,941.0,22.5,53.7,1.4486,Moderate
1.2,1026.0,6.8,847.0,70.0,1009.0,73.0,1518.0,617.0,24.6,31.7,0.9647,Good
0.9,960.0,6.3,827.0,132.0,892.0,66.0,1491.0,836.0,21.3,63.2,1.5794,Good
1.8,1104.0,11.4,1027.0,85.0,684.0,85.0,1757.0,1040.0,28.6,42.3,1.6251,Moderate
2.9,1398.0,16.3,1188.0,180.0,646.0,112.0,1930.0,1577.0,18.2,58.8,1.2173,Poor
2.0851233094669848,925.0,6.9,852.0,94.0,894.0,90.0,1477.0,650.0,31.1,26.2,1.1619,Good
1.9,1141.0,9.1,944.0,65.0,671.0,68.0,1774.0,798.0,27.3,57.1,2.0426,Moderate
0.5,835.0,2.6,625.0,20.5,1023.0,32.5,1397.0,638.0,24.3,49.0,1.4666,Good
2.2,838.0,3.8,699.0,152.0,1015.0,89.0,943.0,545.0,9.4,44.9,0.5296,Good
1.5,1009.0,7.7,885.0,112.0,993.0,87.0,1438.0,750.0,16.3,38.1,0.7006,Good
2.8,1187.0,13.8,1110.0,392.0,611.0,96.0,1658.0,1228.0,20.4,64.8,1.5379,Moderate
0.6,950.0,4.0,713.0,42.0,993.0,58.0,1385.0,821.0,16.9,49.8,0.9544,Good
2.0851233094669848,990.0,9.4,953.0,82.0,814.0,106.0,1615.0,924.0,29.1,33.1,1.3126,Moderate
1.1,928.0,5.9,805.0,146.0,878.0,86.0,1269.0,974.0,17.2,53.9,1.0498,Good
1.3,1055.0,8.0,898.0,72.0,880.0,83.0,1504.0,979.0,17.4,46.3,0.9112,Moderate
1.8,1001.0,5.3,780.0,252.0,855.0,179.0,892.0,857.0,5.8,36.4,0.3385,Good
1.8,1020.0,7.6,882.0,234.0,765.0,129.0,1139.0,846.0,8.9,54.4,0.62,Good
3.7,1526.0,19.9,1293.0,378.0,501.0,110.0,1907.0,1469.0,28.7,45.1,1.7468,Poor
2.3,1176.0,9.8,968.0,366.5,612.0,152.5,1196.0,1300.0,18.8,26.2,0.5637,Moderate
0.7,828.0,1.2,513.0,57.5,1204.0,50.0,880.0,434.0,8.1,53.1,0.5742,Good
2.0,1138.0,12.2,1055.0,117.0,712.0,125.0,1623.0,1028.0,42.0,15.8,1.2759,Moderate
2.5,1277.0,17.1,1212.0,183.0,732.0,95.0,2040.0,1292.0,24.8,47.4,1.4628,Poor
1.5,998.0,6.6,841.0,276.0,791.0,164.0,979.0,884.0,12.1,32.3,0.4548,Good
2.6,1348.0,13.4,1097.0,148.0,707.0,100.0,1763.0,1442.0,16.1,57.4,1.0451,Moderate
0.3,847.0,1.8,571.0,37.0,1224.0,58.5,1297.0,623.0,18.7,44.3,0.9453,Good
2.1,1003.0,10.7,1004.0,257.0,831.0,88.0,1490.0,911.0,23.4,40.4,1.15,Moderate
1.9,968.0,9.0,938.0,311.0,789.0,160.0,896.0,836.0,9.7,18.6,0.2244,Moderate
0.5,804.0,1.1,504.0,34.0,1718.0,37.0,1148.0,328.0,12.8,49.3,0.7285,Good
2.0,1109.0,9.2,947.0,101.0,900.0,86.0,1632.0,890.0,26.0,31.9,1.0566,Moderate
5.0,1411.0,20.5,1310.0,707.0,487.0,158.0,1588.0,1536.0,6.5,80.0,0.7789,Poor
2.0,1145.0,8.4,914.0,247.0,732.0,81.0,1585.0,891.0,21.1,68.6,1.7014,Moderate
2.0851233094669848,812.0,2.8,639.0,25.0,1267.0,22.0,1538.0,655.0,19.8,64.7,1.4769,Good
3.3,1096.0,16.9,1205.0,236.9796848547988,812.0,110.3925641359552,1866.0,1088.0,26.5,29.7,1.0123,Poor
3.2,1023.0,14.3,1126.0,189.0,703.0,84.0,1345.0,943.0,14.8,37.5,0.6259,Moderate
1.2,1031.0,7.6,882.0,106.0,717.0,42.0,1741.0,1051.0,23.4,65.7,1.872,Good
2.7,1266.0,14.1,1118.0,379.0,564.0,134.0,1410.0,1372.0,14.0,56.3,0.894,Moderate
2.7,1378.0,19.3,1276.0,192.0,628.0,94.0,1970.0,1519.0,17.1,46.5,0.901,Poor
1.8,936.0,4.1,715.0,186.0,895.0,111.0,994.0,722.0,8.7,51.1,0.5755,Good
1.0,941.0,5.6,791.0,44.0,896.0,60.0,1581.0,544.0,37.3,28.0,1.7537,Good
5.5,1326.0,17.3,1219.0,579.0,581.0,175.0,1452.0,1366.0,4.7,83.4,0.7177,Poor
3.2,1165.0,9.8,970.0,487.0,704.0,164.0,1136.0,1306.0,4.9,67.1,0.5863,Moderate
2.2,984.0,10.9,1010.0,425.0,779.0,148.0,1138.0,1010.0,17.9,22.3,0.4537,Moderate
0.6,864.0,1.6,554.0,104.0,1159.0,78.0,819.0,544.0,4.1,48.1,0.3975,Good
1.3,974.0,7.0,855.0,53.0,835.0,67.0,1607.0,610.0,37.1,27.2,1.6844,Good
2.4,1170.0,11.9,1045.0,321.0,569.0,140.0,1291.0,1149.0,24.5,23.1,0.6968,Moderate
0.3,784.0,0.5,447.0,16.0,1923.0,26.0,1003.0,263.0,13.5,37.9,0.5852,Good
0.8,896.0,2.0,580.0,87.0,1183.0,58.5,1181.0,635.0,13.6,82.8,1.2845,Good
0.0,760.0,0.1,383.0,38.0,1745.0,34.0,786.0,288.0,3.3,58.1,0.4559,Good
0.4,788.0,2.0,584.0,18.0,1107.0,27.0,1456.0,570.0,22.4,62.2,1.6648,Good
1.8,1127.0,10.3,989.0,203.0,752.0,74.0,1723.0,1096.0,22.1,67.3,1.7671,Moderate
1.3,1072.0,9.9,975.0,144.0,739.0,88.0,1672.0,1339.0,23.9,39.3,1.1522,Moderate
1.0,987.0,3.3,673.0,164.0,837.0,94.0,1033.0,968.0,4.0,80.9,0.667,Good
1.5,979.0,8.3,910.0,123.0,1028.0,92.0,1395.0,788.0,24.2,21.7,0.6451,Moderate
0.9,1086.0,5.8,803.0,314.0,698.0,157.0,1129.0,907.0,11.6,54.7,0.7454,Good
4.3,1432.0,18.4,1250.0,596.0,546.0,178.0,1396.0,1722.0,17.2,34.2,0.6669,Poor
2.9,1134.0,6.9,854.0,222.0,721.0,129.0,1065.0,1218.0,5.3,57.8,0.5177,Good
0.8,1048.0,7.2,863.0,267.0,818.0,145.0,1009.0,1326.0,5.9,47.8,0.4459,Good
2.5,1236.0,10.9,1010.0,320.0,631.0,91.0,1705.0,1304.0,23.7,68.2,1.9739,Moderate
0.6,852.0,0.8,481.0,66.0,1186.0,65.0,725.0,496.0,3.8,41.0,0.3327,Good
3.0,1371.0,14.6,1135.0,174.0,689.0,102.0,1926.0,1471.0,18.1,66.1,1.3579,Moderate
0.6,906.0,2.9,643.0,151.0,1028.0,104.0,902.0,731.0,6.6,47.9,0.4686,Good
2.3,1069.0,8.7,928.0,410.0,700.0,184.0,1111.0,1087.0,7.0,48.1,0.4847,Moderate
2.1,1183.0,7.9,896.0,456.0,672.0,205.0,1115.0,1139.0,6.9,48.8,0.4903,Moderate
1.9,1079.0,8.8,932.0,311.0,718.0,183.0,1018.0,1055.0,11.4,32.6,0.4373,Moderate
1.2,1039.0,6.5,836.0,111.0,762.0,53.0,1422.0,974.0,20.3,62.5,1.472,Good
2.2,1068.0,11.4,1028.0,252.0,649.0,126.0,1611.0,1191.0,27.2,37.4,1.3279,Moderate
2.3,1117.0,13.0,1082.0,161.0,694.0,127.0,1791.0,1080.0,22.7,47.7,1.2977,Moderate
1.5,940.0,3.7,692.0,208.0,933.0,83.0,1176.0,749.0,11.5,81.0,1.101,Good
3.5,1417.0,21.1,1327.0,535.0,546.0,114.0,2017.0,1426.0,21.3,61.6,1.5452,Poor
0.8,986.0,5.2,771.0,54.0,964.0,67.0,1518.0,946.0,17.6,57.6,1.1484,Good
4.4,1630.0,28.7,1519.0,447.0,426.0,118.0,2165.0,1691.0,25.9,55.8,1.8347,Poor
2.1,1047.0,13.5,1101.0,159.0,912.0,114.0,1390.0,1102.0,29.2,9.8,0.3914,Moderate
0.9,1046.0,5.6,792.0,249.0,757.0,149.0,957.0,1121.0,0.8,69.9,0.4591,Good
1.2,949.0,8.7,928.0,101.0,887.0,78.0,1710.0,972.0,20.0,56.6,1.3095,Moderate
0.9,938.0,5.5,789.0,38.0,988.0,55.0,1535.0,864.0,16.4,62.2,1.1507,Good
0.7,929.0,2.3,607.0,51.0,1375.0,60.0,1364.0,825.0,13.6,62.1,0.9636,Good
1.2,1069.0,7.7,887.0,70.0,859.0,84.0,1541.0,1040.0,19.3,43.0,0.9535,Good
1.2,951.0,4.5,736.0,165.0,909.0,105.0,976.0,922.0,4.7,62.3,0.5368,Good
8.0,1722.0,44.9,1869.0,737.0,358.0,121.0,2562.0,1919.0,21.8,65.3,1.6889,Poor
1.2,924.0,4.0,709.0,63.0,1158.0,75.0,1318.0,609.0,16.0,41.4,0.7487,Good
2.4,1249.0,15.5,1165.0,186.0,626.0,133.0,1924.0,1435.0,34.2,28.5,1.5071,Moderate
1.5,1046.0,6.9,853.0,237.0,752.0,158.0,959.0,903.0,12.7,27.4,0.4011,Good
3.3,1324.0,16.4,1191.0,403.0,563.0,130.0,1541.0,1389.0,13.3,68.0,1.0376,Poor
2.0,1075.0,7.9,894.0,270.0,757.0,86.0,1491.0,938.0,19.3,70.4,1.5578,Moderate
3.2,1434.0,14.7,1139.0,424.0,477.0,185.0,1550.0,1529.0,15.0,57.6,0.9777,Moderate
2.1,1074.0,7.2,866.0,285.0,888.0,112.0,1063.0,1221.0,8.7,55.2,0.6225,Good
1.4,1014.0,5.0,761.0,197.0,805.0,135.0,972.0,722.0,9.0,44.9,0.5173,Good
1.5,1016.0,7.9,895.0,91.0,766.0,93.0,1704.0,820.0,33.4,35.1,1.781,Moderate
1.4,939.0,6.4,829.0,208.0,823.0,140.0,900.0,716.0,13.6,22.7,0.3529,Good
3.4,1349.0,17.9,1235.0,275.0,627.0,125.0,1963.0,1530.0,20.9,44.6,1.0872,Poor
0.7,923.0,4.6,743.0,80.0,907.0,64.0,1394.0,815.0,22.3,55.8,1.4828,Good
2.4,1098.0,11.0,1013.0,396.0,689.0,149.0,1056.0,1253.0,-1.9,51.4,0.2801,Moderate
2.9,1353.0,19.2,1275.0,294.0,542.0,90.0,1799.0,1338.0,28.4,39.8,1.5191,Poor
2.8,1177.0,10.7,1004.0,407.0,640.0,215.0,1110.0,1341.0,5.0,46.6,0.4099,Moderate
5.6,1526.0,27.5,1492.0,715.0,428.0,166.0,1882.0,1770.0,13.1,62.9,0.943,Poor
4.5,1374.0,20.2,1303.0,232.0,635.0,148.0,2035.0,1457.0,20.3,44.4,1.0457,Poor
2.6,1299.0,17.5,1224.0,179.0,619.0,102.0,2077.0,1327.0,25.7,49.7,1.615,Poor
2.0851233094669848,1010.0,5.4,782.0,75.0,827.0,73.0,1562.0,1115.0,23.3,50.1,1.41,Good
0.6,941.0,2.0,586.0,41.0,1479.0,46.0,1372.0,432.0,16.4,54.0,0.9979,Good
0.9,811.0,3.9,704.0,55.0,1055.0,26.0,1043.0,519.0,17.5,33.7,0.6691,Good
2.0,1080.0,8.3,910.0,153.0,922.0,121.0,1547.0,928.0,19.1,44.1,0.966,Moderate
3.6,1347.0,17.9,1236.0,264.0,645.0,136.0,1984.0,1328.0,16.0,59.3,1.0711,Poor
2.8,1170.0,10.8,1005.0,156.0,834.0,112.0,1673.0,988.0,19.0,51.7,1.1222,Moderate
2.7,1056.0,11.7,1039.0,397.0,711.0,194.0,976.0,1187.0,13.2,17.3,0.2606,Moderate
1.1,985.0,3.8,700.0,133.0,882.0,80.0,1248.0,767.0,14.0,84.1,1.3389,Good
3.7,1316.0,20.0,1297.0,510.0,562.0,172.0,1888.0,1583.0,26.8,42.7,1.4864,Poor
1.5,942.0,6.8,849.0,177.0,907.0,107.0,1495.0,893.0,23.4,39.4,1.1172,Good
3.4,1312.0,20.8,1317.0,593.0,511.0,120.0,1819.0,1490.0,18.3,67.6,1.4103,Poor
1.1,1015.0,5.3,780.0,61.0,966.0,70.0,1565.0,806.0,19.5,57.1,1.2806,Good
2.6,1210.0,10.6,998.0,446.0,605.0,148.0,1298.0,1302.0,11.3,58.1,0.7743,Moderate
1.9,1109.0,9.6,964.0,122.0,947.0,90.0,1576.0,828.0,21.0,29.6,0.7263,Moderate
3.4,1492.0,21.1,1327.0,283.0,577.0,101.0,2193.0,1596.0,16.8,62.5,1.1869,Poor
1.4,912.0,5.4,784.0,89.0,1109.0,85.0,1272.0,692.0,19.6,26.5,0.5974,Good
0.9,1017.0,4.0,711.0,46.0,1008.0,56.0,1554.0,906.0,15.4,78.5,1.3635,Good
0.6,864.0,3.3,671.0,33.0,1011.0,48.0,1476.0,806.0,23.5,47.8,1.3607,Good
1.3,891.0,3.9,705.0,192.0,948.0,137.0,860.0,600.0,3.4,50.7,0.3991,Good
0.6,839.0,3.0,653.0,29.0,1124.0,45.5,1489.0,613.0,20.8,58.4,1.4189,Good
3.5,1165.0,8.2,909.0,351.0,691.0,136.0,1079.0,1679.0,4.8,61.9,0.537,Moderate
0.6,872.0,3.9,704.0,41.0,1090.0,49.0,1322.0,756.0,15.3,49.7,0.8552,Good
2.3,1171.0,12.7,1073.0,120.0,846.0,96.0,1623.0,872.0,18.0,37.1,0.7598,Moderate
0.5,862.0,1.4,534.0,93.0,1192.0,67.0,1020.0,524.0,12.5,57.3,0.8269,Good
2.0,1003.0,10.9,1011.0,108.0,866.0,116.0,1754.0,892.0,24.6,41.9,1.2752,Moderate
0.5,956.0,3.1,661.0,38.0,1042.0,59.0,1398.0,701.0,18.4,51.7,1.0819,Good
2.2,1025.0,8.3,913.0,272.0,723.0,161.0,1034.0,814.0,13.4,29.0,0.4436,Moderate
0.5,894.0,5.2,773.0,65.0,1239.0,83.0,1339.0,597.0,31.7,16.2,0.745,Good
2.0851233094669848,995.0,7.3,868.0,69.0,957.0,51.0,1741.0,857.0,20.8,64.8,1.568,Good
1.5,995.0,6.7,842.0,236.9796848547988,839.0,110.3925641359552,1393.0,765.0,30.1,27.2,1.1406,Good
1.3,1012.0,7.4,875.0,89.0,853.0,87.0,1580.0,966.0,26.0,35.7,1.1842,Good
0.4,890.0,3.9,705.0,27.0,980.0,46.0,1534.0,806.0,27.3,41.6,1.4906,Good
0.8,888.0,2.3,603.0,111.0,1021.0,79.0,853.0,381.0,22.0,20.2,0.5274,Good
2.2,1161.0,12.7,1074.0,128.0,646.0,95.0,1776.0,1206.0,36.5,28.9,1.7359,Moderate
1.2,1065.0,6.6,838.0,47.0,739.0,49.0,1699.0,992.0,27.2,59.1,2.0997,Good
1.2,1117.0,7.1,862.0,54.0,995.0,64.0,1476.0,529.0,31.5,21.9,0.997,Good
2.0,1242.0,8.7,927.0,109.0,851.0,100.0,1622.0,1078.0,17.5,50.9,1.009,Moderate
0.7,879.0,5.6,792.0,59.0,905.0,57.0,1521.0,825.0,21.1,47.3,1.1654,Good
1.7,1024.0,9.4,954.0,111.0,997.0,94.0,1456.0,833.0,25.6,23.5,0.7611,Moderate
1.5,890.0,3.0,649.0,174.0,986.0,126.0,782.0,585.0,3.4,38.9,0.3076,Good
4.7,1495.0,21.8,1345.0,866.0,467.0,147.0,1649.0,1852.0,10.0,82.5,1.015,Poor
1.2,1018.0,6.3,825.0,228.0,781.0,137.0,993.0,900.0,14.5,28.3,0.4665,Good
3.7,1237.0,21.3,1332.0,274.0,604.0,151.0,2157.0,1508.0,25.2,42.9,1.3552,Poor
2.9,1102.0,16.5,1194.0,196.0,689.0,149.0,1762.0,1324.0,28.5,27.8,1.0665,Poor
1.7,1161.0,6.1,815.0,93.0,995.0,86.0,1582.0,909.0,16.1,60.0,1.0919,Good
0.8,890.0,3.3,671.0,49.5,1183.0,64.5,1337.0,781.0,7.6,80.6,0.8437,Good
1.2,983.0,4.9,760.0,236.0,869.0,162.0,897.0,939.0,4.2,43.2,0.3605,Good
1.2,1065.0,7.7,888.0,94.0,722.0,56.0,1760.0,1081.0,21.9,74.9,1.9396,Good
0.7,864.0,3.3,672.0,83.0,946.0,61.0,1412.0,636.0,22.8,58.5,1.5985,Good
2.1,1174.0,10.0,978.0,316.0,610.0,211.0,1281.0,1142.0,8.3,64.4,0.7072,Moderate
3.7,1384.0,18.7,1259.0,493.0,528.0,129.0,1850.0,1424.0,22.3,64.3,1.7055,Poor
1.9,1176.0,10.4,993.0,206.0,659.0,91.0,1571.0,1177.0,20.3,66.4,1.5591,Moderate
2.9,1374.0,14.5,1133.0,518.0,503.0,140.0,1466.0,1469.0,8.7,61.6,0.696,Moderate
1.7,897.0,6.7,845.0,322.0,942.0,135.0,943.0,786.0,7.8,36.8,0.3908,Good
0.2,719.0,1.2,521.0,24.0,1384.0,40.0,1343.0,508.0,19.8,50.3,1.1444,Good
0.8,879.0,2.9,644.0,83.0,1022.0,50.0,1288.0,612.0,18.2,74.7,1.5441,Good
4.2,1440.0,20.5,1311.0,814.0,481.0,183.0,1476.0,2022.0,9.3,54.5,0.6415,Poor
4.1,1249.0,20.5,1310.0,160.0,601.0,126.0,2114.0,1280.0,24.6,45.3,1.3767,Poor
3.9,1312.0,12.8,1076.0,240.0,957.0,136.0,1706.0,1284.0,9.1,64.0,0.7419,Moderate
1.6,965.0,9.5,959.0,92.0,838.0,95.0,1685.0,851.0,21.8,46.3,1.1913,Moderate
0.9,840.0,4.2,721.0,98.0,1048.0,54.0,1169.0,506.0,22.1,30.5,0.7981,Good
3.7,1392.0,16.8,1203.0,719.0,505.0,166.0,1496.0,1568.0,3.7,74.4,0.5992,Poor
1.2,1003.0,6.3,825.0,68.0,793.0,65.0,1716.0,800.0,26.7,60.6,2.0942,Good
0.0,887.0,0.9,488.0,55.0,1183.0,41.0,907.0,311.0,13.3,50.1,0.7624,Good
4.4,1307.0,20.0,1296.0,428.0,567.0,173.0,1898.0,1454.0,24.8,49.0,1.5092,Poor
0.6499999999999999,941.0,2.6,625.0,59.0,1315.0,59.0,1373.0,839.0,12.3,66.2,0.945,Good
0.7,908.0,1.8,566.0,99.0,1049.0,62.0,993.0,694.0,6.7,75.0,0.7418,Good
2.4,1184.0,10.0,977.0,346.0,566.0,147.0,1424.0,1225.0,19.6,49.4,1.1176,Moderate
0.2,689.0,0.3,407.0,13.0,1757.0,13.0,895.0,333.0,11.3,49.5,0.6615,Good
1.1,1144.0,3.2,667.0,98.0,1489.0,82.0,1339.0,729.0,10.2,59.6,0.7417,Good
1.4,1022.0,5.2,771.0,212.0,807.0,143.0,982.0,735.0,9.3,42.3,0.4974,Good
2.6,1167.0,13.2,1090.0,281.0,625.0,62.0,1619.0,1106.0,18.0,71.5,1.4615,Moderate
1.8,1087.0,14.0,1116.0,127.0,1128.0,112.0,1448.0,1059.0,31.6,16.4,0.7489,Moderate
2.2,1059.0,12.3,1060.0,204.0,798.0,147.0,1637.0,1140.0,34.1,19.1,1.0048,Moderate
